Orthogroup	Achatina_immaculata	Biomphalaria_glabrata	Biomphalaria_straminea	Chrysomallon_squamiferum	Crassostrea_gigas	Cyclina_sinensis	Haliotis_rubra	Magallana_hongkongensis	Marisa_cornuarietis	Octopus_sinensis	Pinctada_fucata_martensii	Pomacea_canaliculata	Scapharca_Anadara_broughtonii	Total
OG0028150	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028151	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028152	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028153	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028154	0	2	0	0	0	0	0	0	0	0	0	0	0	2
OG0028155	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028156	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028157	0	1	0	0	0	0	0	0	1	0	0	0	0	2
OG0028158	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028159	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028160	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028161	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028162	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028163	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028164	0	2	0	0	0	0	0	0	0	0	0	0	0	2
OG0028165	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028166	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028167	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028168	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028169	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028170	0	2	0	0	0	0	0	0	0	0	0	0	0	2
OG0028171	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028172	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028173	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028174	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028175	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028176	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028177	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028178	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028179	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028180	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028181	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028182	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028183	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028184	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028185	0	1	0	0	0	0	0	1	0	0	0	0	0	2
OG0028186	0	2	0	0	0	0	0	0	0	0	0	0	0	2
OG0028187	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028188	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028189	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028190	0	1	0	0	0	0	1	0	0	0	0	0	0	2
OG0028191	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028192	0	2	0	0	0	0	0	0	0	0	0	0	0	2
OG0028193	0	1	0	0	0	1	0	0	0	0	0	0	0	2
OG0028194	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028195	0	1	0	0	0	0	0	0	0	0	1	0	0	2
OG0028196	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028197	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028198	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028199	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028200	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028201	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028202	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028203	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028204	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028205	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028206	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028207	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028208	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028209	0	1	0	0	0	0	0	0	0	0	1	0	0	2
OG0028210	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028211	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028212	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028213	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028214	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028215	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028216	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028217	0	2	0	0	0	0	0	0	0	0	0	0	0	2
OG0028218	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028219	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028220	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028221	0	1	0	0	0	0	1	0	0	0	0	0	0	2
OG0028222	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028223	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028224	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028225	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028226	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028227	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028228	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028229	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028230	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028231	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028232	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028233	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028234	0	1	0	0	0	0	0	0	0	0	1	0	0	2
OG0028235	0	1	0	0	0	0	0	0	0	1	0	0	0	2
OG0028236	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028237	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028238	0	2	0	0	0	0	0	0	0	0	0	0	0	2
OG0028239	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028240	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028241	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028242	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028243	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028244	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028245	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028246	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028247	0	2	0	0	0	0	0	0	0	0	0	0	0	2
OG0028248	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028249	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028250	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028251	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028252	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028253	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028254	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028255	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028256	0	2	0	0	0	0	0	0	0	0	0	0	0	2
OG0028257	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028258	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028259	0	1	0	0	1	0	0	0	0	0	0	0	0	2
OG0028260	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028261	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028262	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028263	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028264	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028265	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028266	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028267	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028268	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028269	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028270	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028271	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028272	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028273	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028274	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028275	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028276	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028277	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028278	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028279	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028280	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028281	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028282	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028283	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028284	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028285	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028286	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028287	0	1	0	0	0	0	0	0	0	0	0	1	0	2
OG0028288	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028289	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028290	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028291	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028292	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028293	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028294	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028295	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028296	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028297	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028298	0	1	0	0	0	0	0	0	0	0	1	0	0	2
OG0028299	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028300	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028301	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028302	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028303	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028304	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028305	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028306	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028307	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028308	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028309	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028310	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028311	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028312	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028313	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028314	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028315	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028316	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028317	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028318	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028319	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028320	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028321	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028322	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028323	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028324	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028325	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028326	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028327	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028328	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028329	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028330	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028331	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028332	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028333	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028334	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028335	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028336	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028337	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028338	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028339	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028340	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028341	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028342	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028343	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028344	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028345	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028346	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028347	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028348	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028349	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028350	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028351	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028352	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028353	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028354	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028355	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028356	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028357	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028358	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028359	0	1	0	0	0	0	1	0	0	0	0	0	0	2
OG0028360	0	1	0	0	0	0	0	0	1	0	0	0	0	2
OG0028361	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028362	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028363	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028364	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028365	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028366	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028367	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028368	0	1	0	0	0	0	1	0	0	0	0	0	0	2
OG0028369	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028370	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028371	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028372	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028373	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028374	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028375	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028376	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028377	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028378	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028379	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028380	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028381	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028382	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028383	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028384	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028385	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028386	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028387	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028388	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028389	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028390	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028391	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028392	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028393	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028394	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028395	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028396	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028397	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028398	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028399	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028400	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028401	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028402	0	1	0	0	0	0	0	0	0	0	0	1	0	2
OG0028403	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028404	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028405	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028406	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028407	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028408	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028409	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028410	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028411	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028412	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028413	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028414	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028415	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028416	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028417	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028418	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028419	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028420	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028421	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028422	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028423	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028424	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028425	0	1	1	0	0	0	0	0	0	0	0	0	0	2
OG0028426	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028427	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028428	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028429	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028430	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028431	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028432	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028433	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028434	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028435	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028436	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028437	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028438	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028439	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028440	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028441	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028442	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028443	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028444	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028445	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028446	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028447	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028448	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028449	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028450	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028451	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028452	0	0	1	0	0	1	0	0	0	0	0	0	0	2
OG0028453	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028454	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028455	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028456	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028457	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028458	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028459	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028460	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028461	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028462	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028463	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028464	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028465	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028466	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028467	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028468	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028469	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028470	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028471	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028472	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028473	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028474	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028475	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028476	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028477	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028478	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028479	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028480	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028481	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028482	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028483	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028484	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028485	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028486	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028487	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028488	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028489	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028490	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028491	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028492	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028493	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028494	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028495	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028496	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028497	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028498	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028499	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028500	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028501	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028502	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028503	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028504	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028505	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028506	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028507	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028508	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028509	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028510	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028511	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028512	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028513	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028514	0	0	1	0	0	0	1	0	0	0	0	0	0	2
OG0028515	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028516	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028517	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028518	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028519	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028520	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028521	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028522	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028523	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028524	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028525	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028526	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028527	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028528	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028529	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028530	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028531	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028532	0	0	1	0	0	0	1	0	0	0	0	0	0	2
OG0028533	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028534	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028535	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028536	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028537	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028538	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028539	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028540	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028541	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028542	0	0	1	0	0	0	1	0	0	0	0	0	0	2
OG0028543	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028544	0	0	1	0	0	0	1	0	0	0	0	0	0	2
OG0028545	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028546	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028547	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028548	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028549	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028550	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028551	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028552	0	0	1	0	0	0	0	0	0	0	1	0	0	2
OG0028553	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028554	0	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0028555	0	0	2	0	0	0	0	0	0	0	0	0	0	2
