#FamilyID	pvalue	Significant at 0.05
OG0007781	0.097	n
OG0007791	0.004	y
OG0007807	0.142	n
OG0007833	0.542	n
OG0007847	0.884	n
OG0007848	0.884	n
OG0007849	0.884	n
OG0007850	0.952	n
OG0007851	0.824	n
OG0007852	0.963	n
OG0007853	0.944	n
OG0007854	0.884	n
OG0007855	0.884	n
OG0007856	0.952	n
OG0007857	0.884	n
OG0007858	0.884	n
OG0007859	0.784	n
OG0007860	0.211	n
OG0007861	0.952	n
OG0007862	0.245	n
OG0007863	0.686	n
OG0007864	0.884	n
OG0007865	0.884	n
OG0007866	0.884	n
OG0007867	0.884	n
OG0007868	0.553	n
OG0007869	0.781	n
OG0007871	0.884	n
OG0007872	0.884	n
OG0007874	0.718	n
OG0007875	0.884	n
OG0007876	0.884	n
OG0007877	0.823	n
OG0007878	0.782	n
OG0007879	0.33	n
OG0007880	0.818	n
OG0007881	0.884	n
OG0007882	0.884	n
OG0007883	0.884	n
OG0007884	0.884	n
OG0007885	0.884	n
OG0007886	0.782	n
OG0007887	0.884	n
OG0007888	0.961	n
OG0007889	0.884	n
OG0007890	0.119	n
OG0007892	0.784	n
OG0007893	0.884	n
OG0007894	0.36	n
OG0007895	0.964	n
OG0007896	0.963	n
OG0007897	0.884	n
OG0007898	0.802	n
OG0007899	0.49	n
OG0007900	0.952	n
OG0007901	0.409	n
OG0007903	0.656	n
OG0007905	0.952	n
OG0007906	0.963	n
OG0007908	0.547	n
OG0007909	0.965	n
OG0007910	0.952	n
OG0007911	0.856	n
OG0007912	0.944	n
OG0007913	0.255	n
OG0007914	0.781	n
OG0007916	0.884	n
OG0007917	0.884	n
OG0007918	0.884	n
OG0007919	0.884	n
OG0007920	0.093	n
OG0007921	0.649	n
OG0007922	0.944	n
OG0007924	0.342	n
OG0007925	0.546	n
OG0007926	0.482	n
OG0007927	0.884	n
OG0007928	0.884	n
OG0007929	0.956	n
OG0007931	0.884	n
OG0007932	0.884	n
OG0007933	0.884	n
OG0007934	0.884	n
OG0007935	0.548	n
OG0007936	0.245	n
OG0007937	0.884	n
OG0007938	0.802	n
OG0007940	0.884	n
OG0007941	0.884	n
OG0007943	0.77	n
OG0007944	0.884	n
OG0007945	0.944	n
OG0007946	0.884	n
OG0007947	0.408	n
OG0007948	0.658	n
OG0007949	0.884	n
OG0007950	0.464	n
OG0007951	0.884	n
OG0007952	0.718	n
OG0007953	0.952	n
OG0007955	0.804	n
OG0007956	0.988	n
OG0007957	0.884	n
OG0007958	0.884	n
OG0007959	0.782	n
OG0007960	0.45	n
OG0007962	0.956	n
OG0007963	0.884	n
OG0007964	0.952	n
OG0007965	0.884	n
OG0007966	0.884	n
OG0007968	0.884	n
OG0007969	0.884	n
OG0007970	0.857	n
OG0007971	0.834	n
OG0007972	0.839	n
OG0007973	0.382	n
OG0007975	0.884	n
OG0007977	0.839	n
OG0007978	0.548	n
OG0007981	0.952	n
OG0007982	0.884	n
OG0007983	0.956	n
OG0007985	0.963	n
OG0007987	0.77	n
OG0007988	0.408	n
OG0007989	0.804	n
OG0007990	0.26	n
OG0007991	0.884	n
OG0007992	0.884	n
OG0007993	0.782	n
OG0007994	0.944	n
OG0007995	0.802	n
OG0007996	0.781	n
OG0007997	0.803	n
OG0007998	0.782	n
OG0007999	0.884	n
OG0008000	0.111	n
OG0008001	0.884	n
OG0008003	0.818	n
OG0008004	0.884	n
OG0008005	0.884	n
OG0008006	0.884	n
OG0008007	0.884	n
OG0008008	0.955	n
OG0008009	0.884	n
OG0008010	0.782	n
OG0008011	0.884	n
OG0008012	0.884	n
OG0008013	0.884	n
OG0008014	0.884	n
OG0008015	0.884	n
OG0008016	0.884	n
OG0008017	0.782	n
OG0008018	0.961	n
OG0008019	0.884	n
OG0008020	0.999	n
OG0008021	0.884	n
OG0008022	0.884	n
OG0008023	0.884	n
OG0008024	0.884	n
OG0008025	0.884	n
OG0008026	0.952	n
OG0008027	0.956	n
OG0008028	0.964	n
OG0008029	0.782	n
OG0008030	0.297	n
OG0008032	0.884	n
OG0008033	0.474	n
OG0008034	0.804	n
OG0008035	0.804	n
OG0008036	0.956	n
OG0008037	0.955	n
OG0008038	0.804	n
OG0008039	0.884	n
OG0008040	0.521	n
OG0008042	0.802	n
OG0008044	0.304	n
OG0008045	0.952	n
OG0008046	0.966	n
OG0008047	0.952	n
OG0008049	0.963	n
OG0008050	0.988	n
OG0008053	0.944	n
OG0008055	0.988	n
OG0008056	0.884	n
OG0008057	0.884	n
OG0008058	0.884	n
OG0008060	0.959	n
OG0008061	0.964	n
OG0008062	0.802	n
OG0008063	0.884	n
OG0008064	0.956	n
OG0008065	0.884	n
OG0008066	0.038	y
OG0008067	0.884	n
OG0008068	0.884	n
OG0008069	0.824	n
OG0008070	0.751	n
OG0008071	0.804	n
OG0008072	0.784	n
OG0008073	0.884	n
OG0008074	0.956	n
OG0008075	0.548	n
OG0008077	0.944	n
OG0008078	0.884	n
OG0008079	0.944	n
OG0008080	0.964	n
OG0008081	0.474	n
OG0008082	0.782	n
OG0008083	0.884	n
OG0008084	0.802	n
OG0008085	0.037	y
OG0008086	0.944	n
OG0008087	0.944	n
OG0008088	0.804	n
OG0008089	0.966	n
OG0008090	0.961	n
OG0008091	0.884	n
OG0008092	0.884	n
OG0008093	0.884	n
OG0008094	0.103	n
OG0008095	0.253	n
OG0008096	0.963	n
OG0008097	0.782	n
OG0008098	0.482	n
OG0008099	0.884	n
OG0008100	0.823	n
OG0008102	0.482	n
OG0008103	0.839	n
OG0008105	0.542	n
OG0008106	0.956	n
OG0008107	0.823	n
OG0008108	0.884	n
OG0008110	0.944	n
OG0008111	0.834	n
OG0008112	0.884	n
OG0008113	0.517	n
OG0008114	0.802	n
OG0008115	0.884	n
OG0008116	0.952	n
OG0008117	0.956	n
OG0008118	0.781	n
OG0008119	0.476	n
OG0008120	0.884	n
OG0008122	0.884	n
OG0008123	0.432	n
OG0008124	0.895	n
OG0008125	0.952	n
OG0008126	0.782	n
OG0008127	0.884	n
OG0008128	0.944	n
OG0008129	0.952	n
OG0008130	0.884	n
OG0008131	0.944	n
OG0008132	0.409	n
OG0008133	0.834	n
OG0008135	0.884	n
OG0008136	0.237	n
OG0008137	0.884	n
OG0008138	0.952	n
OG0008139	0.884	n
OG0008140	0.884	n
OG0008141	0.782	n
OG0008143	0.957	n
OG0008144	0.884	n
OG0008145	0.884	n
OG0008146	0.884	n
OG0008147	0.718	n
OG0008148	0.802	n
OG0008149	0.884	n
OG0008150	0.824	n
OG0008151	0.884	n
OG0008152	0.884	n
OG0008154	0.964	n
OG0008155	0.599	n
OG0008156	0.884	n
OG0008157	0.884	n
OG0008159	0.952	n
OG0008160	0.884	n
OG0008161	0.884	n
OG0008163	0.884	n
OG0008164	0.884	n
OG0008165	0.961	n
OG0008166	0.884	n
OG0008167	0.884	n
OG0008168	0.97	n
OG0008169	0.782	n
OG0008171	0.781	n
OG0008172	0.751	n
OG0008173	0.969	n
OG0008174	0.77	n
OG0008175	0.884	n
OG0008176	0.884	n
OG0008178	0.884	n
OG0008179	0.398	n
OG0008180	0.884	n
OG0008181	0.283	n
OG0008182	0.884	n
OG0008183	0.884	n
OG0008186	0.884	n
OG0008187	0.884	n
OG0008188	0.409	n
OG0008189	0.884	n
OG0008190	0.963	n
OG0008191	0.884	n
OG0008192	0.802	n
OG0008193	0.884	n
OG0008194	0.751	n
OG0008195	0.245	n
OG0008197	0.956	n
OG0008198	0.802	n
OG0008199	0.952	n
OG0008200	0.782	n
OG0008202	0.884	n
OG0008203	0.956	n
OG0008204	0.884	n
OG0008205	0.804	n
OG0008206	0.884	n
OG0008208	0.884	n
OG0008210	0.802	n
OG0008211	0.884	n
OG0008212	0.802	n
OG0008213	0.718	n
OG0008214	0.884	n
OG0008215	0.884	n
OG0008216	0.969	n
OG0008218	0.884	n
OG0008219	0.884	n
OG0008220	0.969	n
OG0008221	0.956	n
OG0008222	0.782	n
OG0008223	0.884	n
OG0008226	0.802	n
OG0008227	0.955	n
OG0008228	0.504	n
OG0008229	0.225	n
OG0008230	0.425	n
OG0008231	0.884	n
OG0008232	0.781	n
OG0008233	0.884	n
OG0008234	0.884	n
OG0008235	0.884	n
OG0008236	0.945	n
OG0008237	0.988	n
OG0008238	0.802	n
OG0008239	0.884	n
OG0008240	0.856	n
OG0008241	0.884	n
OG0008242	0.964	n
OG0008243	0.802	n
OG0008244	0.824	n
OG0008245	0.884	n
OG0008246	0.884	n
OG0008247	0.884	n
OG0008248	0.884	n
OG0008249	0.961	n
OG0008251	0.884	n
OG0008252	0.802	n
OG0008253	0.77	n
OG0008254	0.884	n
OG0008255	0.884	n
OG0008256	0.884	n
OG0008258	0.884	n
OG0008259	0.971	n
OG0008260	0.803	n
OG0008261	0.802	n
OG0008262	0.101	n
OG0008263	0.884	n
OG0008264	0.913	n
OG0008265	0.884	n
OG0008266	0.547	n
OG0008267	0.004	y
OG0008269	0.781	n
OG0008271	0.26	n
OG0008272	0.884	n
OG0008273	0.884	n
OG0008274	0.884	n
OG0008275	0.964	n
OG0008276	0.884	n
OG0008277	0.957	n
OG0008278	0.884	n
OG0008279	0.884	n
OG0008280	0.956	n
OG0008281	0.884	n
OG0008283	0.884	n
OG0008284	0.955	n
OG0008287	0.961	n
OG0008288	0.766	n
OG0008289	0.498	n
OG0008290	0.884	n
OG0008291	0.965	n
OG0008292	0.964	n
OG0008293	0.781	n
OG0008294	0.884	n
OG0008295	0.971	n
OG0008296	0.884	n
OG0008297	0.884	n
OG0008298	0.782	n
OG0008299	0.884	n
OG0008300	0.884	n
OG0008301	0.782	n
OG0008302	0.782	n
OG0008303	0.26	n
OG0008304	0.884	n
OG0008305	0.782	n
OG0008306	0.686	n
OG0008307	0.884	n
OG0008308	0.782	n
OG0008309	0.884	n
OG0008310	0.802	n
OG0008311	0.97	n
OG0008312	0.884	n
OG0008315	0.884	n
OG0008316	0.956	n
OG0008317	0.952	n
OG0008318	0.884	n
OG0008319	0.782	n
OG0008320	0.956	n
OG0008321	0.884	n
OG0008322	0.803	n
OG0008323	0.884	n
OG0008324	0.884	n
OG0008325	0.884	n
OG0008326	0.884	n
OG0008327	0.884	n
OG0008328	0.579	n
OG0008329	0.884	n
OG0008330	0.884	n
OG0008331	0.955	n
OG0008332	0.781	n
OG0008333	0.558	n
OG0008334	0.964	n
OG0008335	0.884	n
OG0008336	0.884	n
OG0008337	0.224	n
OG0008338	0.77	n
OG0008339	0.884	n
OG0008340	0.956	n
OG0008341	0.884	n
OG0008342	0.491	n
OG0008343	0.751	n
OG0008344	0.884	n
OG0008345	0.884	n
OG0008346	0.884	n
OG0008347	0.884	n
OG0008348	0.782	n
OG0008349	0.884	n
OG0008350	0.504	n
OG0008351	0.884	n
OG0008352	0.884	n
OG0008353	0.963	n
OG0008354	0.884	n
OG0008355	0.784	n
OG0008356	0.884	n
OG0008357	0.884	n
OG0008358	0.944	n
OG0008359	0.782	n
OG0008360	0.884	n
OG0008361	0.884	n
OG0008362	0.964	n
OG0008363	0.966	n
OG0008364	0.966	n
OG0008365	0.723	n
OG0008366	0.884	n
OG0008367	0.884	n
OG0008368	0.969	n
OG0008369	0.834	n
OG0008370	0.725	n
OG0008371	0.884	n
OG0008372	0.884	n
OG0008373	0.887	n
OG0008374	0.193	n
OG0008375	0.884	n
OG0008376	0.884	n
OG0008377	0.784	n
OG0008378	0.957	n
OG0008379	0.884	n
OG0008380	0.802	n
OG0008381	0.956	n
OG0008382	0.97	n
OG0008383	0.884	n
OG0008384	0.884	n
OG0008386	0.782	n
OG0008387	0.884	n
OG0008388	0.558	n
OG0008389	0.802	n
OG0008390	0.964	n
OG0008391	0.884	n
OG0008392	0.884	n
OG0008393	0.884	n
OG0008395	0.884	n
OG0008396	0.944	n
OG0008397	0.553	n
OG0008398	0.957	n
OG0008399	0.834	n
OG0008400	0.762	n
OG0008401	0.963	n
OG0008403	0.884	n
OG0008404	0.956	n
OG0008405	0.502	n
OG0008406	0.884	n
OG0008407	0.884	n
OG0008408	0.884	n
OG0008409	0.964	n
OG0008410	0.77	n
OG0008412	0.766	n
OG0008413	0.884	n
OG0008414	0.884	n
OG0008415	0.884	n
OG0008416	0.969	n
OG0008417	0.884	n
OG0008419	0.784	n
OG0008420	0.884	n
OG0008421	0.944	n
OG0008422	0.167	n
OG0008423	0.884	n
OG0008424	0.094	n
OG0008425	0.884	n
OG0008426	0.782	n
OG0008428	0.961	n
OG0008429	0.944	n
OG0008430	0.884	n
OG0008431	0.884	n
OG0008432	0.884	n
OG0008434	0.884	n
OG0008435	0.963	n
OG0008436	0.818	n
OG0008437	0.964	n
OG0008441	0.884	n
OG0008442	0.856	n
OG0008443	0.969	n
OG0008444	0.884	n
OG0008445	0.884	n
OG0008446	0.392	n
OG0008447	0.824	n
OG0008448	0.548	n
OG0008449	0.884	n
OG0008450	0.128	n
OG0008451	0.356	n
OG0008452	0.855	n
OG0008453	0.963	n
OG0008454	0.884	n
OG0008455	0.884	n
OG0008457	0.957	n
OG0008458	0.884	n
OG0008459	0.725	n
OG0008460	0.963	n
OG0008461	0.884	n
OG0008462	0.77	n
OG0008463	0.884	n
OG0008464	0.884	n
OG0008465	0.801	n
OG0008466	0.884	n
OG0008467	0.884	n
OG0008469	0.884	n
OG0008470	0.404	n
OG0008471	0.751	n
OG0008472	0.884	n
OG0008473	0.782	n
OG0008474	0.021	y
OG0008475	0.944	n
OG0008476	0.474	n
OG0008477	0.777	n
OG0008478	0.73	n
OG0008479	0.884	n
OG0008480	0.884	n
OG0008481	0.884	n
OG0008482	0.884	n
OG0008483	0.884	n
OG0008484	0.884	n
OG0008487	0.781	n
OG0008489	0.884	n
OG0008490	0.884	n
OG0008492	0.884	n
OG0008493	0.884	n
OG0008494	0.782	n
OG0008495	0.133	n
OG0008496	0.474	n
OG0008497	0.884	n
OG0008498	0.884	n
OG0008499	0.884	n
OG0008500	0.884	n
OG0008501	0.884	n
OG0008502	0.824	n
OG0008503	0.884	n
OG0008504	0.952	n
OG0008505	0.956	n
OG0008506	0.884	n
OG0008507	0.246	n
OG0008508	0.211	n
OG0008509	0.884	n
OG0008511	0.802	n
OG0008512	0.884	n
OG0008513	0.884	n
OG0008514	0.237	n
OG0008515	0.794	n
OG0008516	0.254	n
OG0008517	0.614	n
OG0008518	0.884	n
OG0008519	0.766	n
OG0008520	0.782	n
OG0008521	0.884	n
OG0008522	0.802	n
OG0008523	0.955	n
OG0008524	0.511	n
OG0008525	0.781	n
OG0008526	0.311	n
OG0008527	0.884	n
OG0008528	0.884	n
OG0008529	0.474	n
OG0008530	0.782	n
OG0008532	0.884	n
OG0008533	0.884	n
OG0008535	0.884	n
OG0008536	0.884	n
OG0008538	0.884	n
OG0008539	0.802	n
OG0008540	0.884	n
OG0008541	0.884	n
OG0008542	0.884	n
OG0008544	0.884	n
OG0008545	0.803	n
OG0008547	0.884	n
OG0008548	0.884	n
OG0008549	0.963	n
OG0008550	0.884	n
OG0008551	0.884	n
OG0008552	0.803	n
OG0008553	0.884	n
OG0008554	0.289	n
OG0008555	0.482	n
OG0008556	0.964	n
OG0008557	0.884	n
OG0008558	0.884	n
OG0008559	0.884	n
OG0008560	0.884	n
OG0008561	0.952	n
OG0008562	0.004	y
OG0008563	0.824	n
OG0008565	0.245	n
OG0008567	0.884	n
OG0008569	0.449	n
OG0008570	0.725	n
OG0008571	0.884	n
OG0008572	0.884	n
OG0008573	0.956	n
OG0008575	0.476	n
OG0008576	0.964	n
OG0008577	0.824	n
OG0008579	0.857	n
OG0008580	0.802	n
OG0008581	0.269	n
OG0008582	0.884	n
OG0008583	0.884	n
OG0008584	0.956	n
OG0008586	0.269	n
OG0008587	0.782	n
OG0008588	0.516	n
OG0008589	0.782	n
OG0008590	0.884	n
OG0008591	0.781	n
OG0008592	0.944	n
OG0008593	0.884	n
OG0008594	0.474	n
OG0008595	0.802	n
OG0008596	0.952	n
OG0008597	0.781	n
OG0008598	0.966	n
OG0008599	0.782	n
OG0008600	0.944	n
OG0008601	0.884	n
OG0008602	0.884	n
OG0008603	0.884	n
OG0008605	0.884	n
OG0008606	0.965	n
OG0008609	0.961	n
OG0008610	0.884	n
OG0008611	0.964	n
OG0008612	0.884	n
OG0008613	0.034	y
OG0008614	0.884	n
OG0008617	0.804	n
OG0008619	0.824	n
OG0008620	0.474	n
OG0008621	0.824	n
OG0008622	0.884	n
OG0008623	0.657	n
OG0008624	0.49	n
OG0008625	0.884	n
OG0008626	0.471	n
OG0008627	0.245	n
OG0008628	0.784	n
OG0008629	0.964	n
OG0008630	0.884	n
OG0008631	0.884	n
OG0008632	0.548	n
OG0008633	0.884	n
OG0008634	0.944	n
OG0008635	0.725	n
OG0008637	0.884	n
OG0008638	0.884	n
OG0008639	0.884	n
OG0008640	0.504	n
OG0008641	0.884	n
OG0008642	0.944	n
OG0008643	0.884	n
OG0008644	0.944	n
OG0008645	0.959	n
OG0008646	0.482	n
OG0008647	0.482	n
OG0008648	0.944	n
OG0008649	0.944	n
OG0008650	0.494	n
OG0008651	0.884	n
OG0008652	0.884	n
OG0008653	0.884	n
OG0008654	0.884	n
OG0008655	0.781	n
OG0008656	0.85	n
OG0008657	0.777	n
OG0008658	0.884	n
OG0008659	0.884	n
OG0008660	0.782	n
OG0008661	0.887	n
OG0008662	0.884	n
OG0008663	0.957	n
OG0008664	0.884	n
OG0008665	0.884	n
OG0008666	0.884	n
OG0008667	0.782	n
OG0008668	0.884	n
OG0008669	0.985	n
OG0008670	0.884	n
OG0008671	0.97	n
OG0008672	0.548	n
OG0008673	0.839	n
OG0008674	0.884	n
OG0008675	0.803	n
OG0008676	0.884	n
OG0008677	0.781	n
OG0008678	0.884	n
OG0008679	0.486	n
OG0008680	0.964	n
OG0008681	0.884	n
OG0008682	0.884	n
OG0008683	0.782	n
OG0008684	0.91	n
OG0008686	0.884	n
OG0008687	0.237	n
OG0008688	0.718	n
OG0008690	0.729	n
OG0008691	0.884	n
OG0008692	0.955	n
OG0008693	0.884	n
OG0008694	0.718	n
OG0008695	0.952	n
OG0008696	0.944	n
OG0008697	0.781	n
OG0008698	0.884	n
OG0008699	0.781	n
OG0008700	0.747	n
OG0008701	0.782	n
OG0008702	0.782	n
OG0008703	0.884	n
OG0008704	0.784	n
OG0008705	0.884	n
OG0008706	0.77	n
OG0008709	0.49	n
OG0008711	0.781	n
OG0008712	0.884	n
OG0008713	0.884	n
OG0008714	0.884	n
OG0008715	0.802	n
OG0008716	0.952	n
OG0008717	0.884	n
OG0008718	0.781	n
OG0008719	0.944	n
OG0008720	0.884	n
OG0008722	0.884	n
OG0008723	0.11	n
OG0008725	0.944	n
OG0008726	0.802	n
OG0008727	0.944	n
OG0008728	0.884	n
OG0008729	0.802	n
OG0008731	0.445	n
OG0008733	0.198	n
OG0008734	0.884	n
OG0008735	0.884	n
OG0008736	0.884	n
OG0008737	0.965	n
OG0008738	0.884	n
OG0008739	0.944	n
OG0008740	0.802	n
OG0008741	0.818	n
OG0008742	0.884	n
OG0008743	0.956	n
OG0008745	0.548	n
OG0008746	0.884	n
OG0008747	0.516	n
OG0008750	0.884	n
OG0008751	0.884	n
OG0008752	0.884	n
OG0008753	0.884	n
OG0008754	0.884	n
OG0008755	0.588	n
OG0008756	0.944	n
OG0008757	0.884	n
OG0008758	0.781	n
OG0008759	0.956	n
OG0008760	0.884	n
OG0008761	0.802	n
OG0008762	0.884	n
OG0008763	0.782	n
OG0008764	0.884	n
OG0008766	0.884	n
OG0008767	0.884	n
OG0008769	0.884	n
OG0008770	0.884	n
OG0008771	0.884	n
OG0008772	0.884	n
OG0008773	0.491	n
OG0008774	0.884	n
OG0008775	0.884	n
OG0008776	0.966	n
OG0008777	0.548	n
OG0008778	0.884	n
OG0008779	0.884	n
OG0008780	0.884	n
OG0008781	0.67	n
OG0008782	0.884	n
OG0008783	0.884	n
OG0008784	0.959	n
OG0008785	0.884	n
OG0008786	0.31	n
OG0008787	0.957	n
OG0008788	0.952	n
OG0008789	0.952	n
OG0008790	0.97	n
OG0008791	0.548	n
OG0008792	0.884	n
OG0008793	0.884	n
OG0008794	0.884	n
OG0008795	0.955	n
OG0008797	0.884	n
OG0008798	0.839	n
OG0008799	0.804	n
OG0008800	0.884	n
OG0008801	0.938	n
OG0008802	0.884	n
OG0008803	0.802	n
OG0008804	0.781	n
OG0008805	0.961	n
OG0008807	0.802	n
OG0008808	0.884	n
OG0008809	0.884	n
OG0008810	0.944	n
OG0008811	0.884	n
OG0008812	0.957	n
OG0008813	0.884	n
OG0008814	0.964	n
OG0008815	0.235	n
OG0008816	0.971	n
OG0008817	0.884	n
OG0008818	0.482	n
OG0008819	0.884	n
OG0008821	0.884	n
OG0008822	0.824	n
OG0008823	0.884	n
OG0008824	0.956	n
OG0008826	0.242	n
OG0008827	0.802	n
OG0008828	0.884	n
OG0008829	0.963	n
OG0008830	0.05	n
OG0008831	0.782	n
OG0008832	0.802	n
OG0008833	0.884	n
OG0008835	0.751	n
OG0008836	0.884	n
OG0008837	0.884	n
OG0008838	0.884	n
OG0008840	0.957	n
OG0008841	0.525	n
OG0008843	0.474	n
OG0008844	0.878	n
OG0008846	0.884	n
OG0008847	0.884	n
OG0008848	0.884	n
OG0008849	0.884	n
OG0008850	0.803	n
OG0008851	0.884	n
OG0008852	0.77	n
OG0008854	0.474	n
OG0008855	0.884	n
OG0008856	0.782	n
OG0008858	0.988	n
OG0008859	0.777	n
OG0008860	0.884	n
OG0008861	0.884	n
OG0008862	0.212	n
OG0008863	0.884	n
OG0008864	0.884	n
OG0008865	0.884	n
OG0008866	0.964	n
OG0008867	0.884	n
OG0008868	0.884	n
OG0008869	0.818	n
OG0008870	0.887	n
OG0008871	0.884	n
OG0008872	0.845	n
OG0008873	0.956	n
OG0008874	0.781	n
OG0008875	0.884	n
OG0008877	0.884	n
OG0008878	0.884	n
OG0008879	0.766	n
OG0008880	0.969	n
OG0008881	0.816	n
OG0008882	0.482	n
OG0008883	0.884	n
OG0008884	0.003	y
OG0008885	0.887	n
OG0008886	0.964	n
OG0008888	0.964	n
OG0008889	0.782	n
OG0008890	0.441	n
OG0008891	0.283	n
OG0008892	0.884	n
OG0008893	0.969	n
OG0008894	0.652	n
OG0008895	0.782	n
OG0008896	0.476	n
OG0008897	0.884	n
OG0008898	0.66	n
OG0008899	0.884	n
OG0008900	0.781	n
OG0008901	0.884	n
OG0008902	0.952	n
OG0008903	0.934	n
OG0008904	0.963	n
OG0008905	0.884	n
OG0008906	0.985	n
OG0008907	0.964	n
OG0008908	0.884	n
OG0008909	0.884	n
OG0008910	0.955	n
OG0008911	0.952	n
OG0008912	0.101	n
OG0008913	0.884	n
OG0008914	0.944	n
OG0008915	0.964	n
OG0008916	0.963	n
OG0008918	0.802	n
OG0008919	0.884	n
OG0008920	0.804	n
OG0008921	0.884	n
OG0008922	0.884	n
OG0008923	0.884	n
OG0008924	0.884	n
OG0008926	0.944	n
OG0008927	0.966	n
OG0008928	0.839	n
OG0008929	0.824	n
OG0008930	0.782	n
OG0008931	0.964	n
OG0008932	0.823	n
OG0008933	0.97	n
OG0008935	0.884	n
OG0008936	0.884	n
OG0008937	0.884	n
OG0008939	0.884	n
OG0008940	0.884	n
OG0008941	0.839	n
OG0008942	0.884	n
OG0008943	0.959	n
OG0008944	0.782	n
OG0008945	0.884	n
OG0008947	0.884	n
OG0008948	0.956	n
OG0008949	0.884	n
OG0008950	0.959	n
OG0008951	0.884	n
OG0008953	0.884	n
OG0008954	0.884	n
OG0008955	0.884	n
OG0008956	0.782	n
OG0008957	0.884	n
OG0008959	0.781	n
OG0008960	0.884	n
OG0008962	0.884	n
OG0008963	0.884	n
OG0008964	0.966	n
OG0008965	0.884	n
OG0008966	0.308	n
OG0008968	0.956	n
OG0008969	0.884	n
OG0008970	0.963	n
OG0008971	0.884	n
OG0008972	0.884	n
OG0008973	0.884	n
OG0008974	0.884	n
OG0008975	0.959	n
OG0008976	0.604	n
OG0008977	0.956	n
OG0008978	0.884	n
OG0008979	0.818	n
OG0008980	0.884	n
OG0008981	0.781	n
OG0008982	0.985	n
OG0008983	0.343	n
OG0008984	0.884	n
OG0008985	0.884	n
OG0008986	0.884	n
OG0008987	0.802	n
OG0008988	0.608	n
OG0008989	0.884	n
OG0008990	0.804	n
OG0008991	0.884	n
OG0008992	0.884	n
OG0008993	0.884	n
OG0008994	0.884	n
OG0008995	0.476	n
OG0008996	0.884	n
OG0008997	0.839	n
OG0008998	0.782	n
OG0008999	0.884	n
OG0009000	0.476	n
OG0009001	0.97	n
OG0009002	0.884	n
OG0009003	0.781	n
OG0009004	0.397	n
OG0009005	0.884	n
OG0009006	0.845	n
OG0009007	0.782	n
OG0009008	0.884	n
OG0009009	0.963	n
OG0009010	0.884	n
OG0009011	0.751	n
OG0009012	0.884	n
OG0009013	0.802	n
OG0009014	0.884	n
OG0009015	0.956	n
OG0009016	0.884	n
OG0009017	0.884	n
OG0009018	0.546	n
OG0009019	0.969	n
OG0009020	0.884	n
OG0009021	0.884	n
OG0009022	0.969	n
OG0009023	0.884	n
OG0009025	0.963	n
OG0009026	0.884	n
OG0009027	0.884	n
OG0009028	0.884	n
OG0009029	0.884	n
OG0009030	0.884	n
OG0009031	0.964	n
OG0009033	0.884	n
OG0009034	0.884	n
OG0009035	0.884	n
OG0009036	0.884	n
OG0009038	0.495	n
OG0009039	0.884	n
OG0009040	0.884	n
OG0009041	0.884	n
OG0009042	0.751	n
OG0009043	0.959	n
OG0009044	0.781	n
OG0009045	0.802	n
OG0009046	0.884	n
OG0009047	0.725	n
OG0009048	0.718	n
OG0009050	0.802	n
OG0009051	0.884	n
OG0009052	0.804	n
OG0009053	0.884	n
OG0009054	0.952	n
OG0009056	0.944	n
OG0009057	0.508	n
OG0009058	0.862	n
OG0009059	0.884	n
OG0009061	0.879	n
OG0009062	0.856	n
OG0009063	0.541	n
OG0009064	0.884	n
OG0009065	0.966	n
OG0009066	0.884	n
OG0009067	0.884	n
OG0009068	0.944	n
OG0009069	0.884	n
OG0009070	0.803	n
OG0009071	0.884	n
OG0009072	0.884	n
OG0009073	0.482	n
OG0009074	0.884	n
OG0009075	0.782	n
OG0009076	0.884	n
OG0009077	0.884	n
OG0009079	0.547	n
OG0009080	0.956	n
OG0009081	0.884	n
OG0009083	0.884	n
OG0009084	0.884	n
OG0009085	0.547	n
OG0009086	0.082	n
OG0009087	0.884	n
OG0009088	0.884	n
OG0009090	0.255	n
OG0009091	0.884	n
OG0009092	0.956	n
OG0009093	0.884	n
OG0009095	0.884	n
OG0009096	0.26	n
OG0009097	0.964	n
OG0009098	0.884	n
OG0009099	0.884	n
OG0009101	0.884	n
OG0009102	0.884	n
OG0009103	0.965	n
OG0009104	0.884	n
OG0009105	0.803	n
OG0009107	0.782	n
OG0009108	0.884	n
OG0009109	0.884	n
OG0009111	0.782	n
OG0009112	0.269	n
OG0009114	0.884	n
OG0009116	0.884	n
OG0009117	0.77	n
OG0009118	0.956	n
OG0009120	0.884	n
OG0009121	0.965	n
OG0009122	0.884	n
OG0009124	0.884	n
OG0009125	0.887	n
OG0009126	0.751	n
OG0009127	0.802	n
OG0009128	0.884	n
OG0009130	0.884	n
OG0009131	0.884	n
OG0009132	0.884	n
OG0009133	0.944	n
OG0009134	0.884	n
OG0009135	0.884	n
OG0009136	0.818	n
OG0009137	0.884	n
OG0009138	0.782	n
OG0009139	0.884	n
OG0009141	0.884	n
OG0009142	0.884	n
OG0009143	0.804	n
OG0009144	0.781	n
OG0009145	0.782	n
OG0009146	0.884	n
OG0009147	0.802	n
OG0009148	0.884	n
OG0009151	0.884	n
OG0009152	0.802	n
OG0009153	0.884	n
OG0009154	0.884	n
OG0009156	0.823	n
OG0009157	0.884	n
